District,Year,Month,Date,Rainfall,Temperature,Soil_Moisture,NDVI,SPI3,Rainfall_lag1,SoilMoisture_lag1,NDVI_lag1,Rainfall_lag1_norm,SoilMoisture_lag1_norm,NDVI_norm,Groundwater_Proxy
Jogulamba Gadwal,2025,4,2025-04-01,36.486506169827805,30.70516228239724,0.2711889582263302,0.3302575813582661,-0.8251286595668813,3.528292784882918,0.234840170773474,0.3984620189171557,0.004505799126593716,0.33042715525150135,0.24475170820519426,0.1829235233922769
Jogulamba Gadwal,2025,5,2025-05-01,139.33912554899328,29.350782036791728,0.3497725507810784,0.3354251739508587,-0.11863763575894284,36.486506169827805,0.2711889582263302,0.3302575813582661,0.04659501851344284,0.43096219928662066,0.2534276504951778,0.24170841721906097
Jogulamba Gadwal,2025,6,2025-06-01,47.49904049012351,27.682209055242875,0.3969669453918584,0.3277926850039863,0.10577031444052201,139.33912554899328,0.3497725507810784,0.3354251739508587,0.17794274695369985,0.648312088830424,0.2406133598084617,0.3786246062753419
Jogulamba Gadwal,2025,7,2025-07-01,128.41820637957045,26.4709203799842,0.4382063641634697,0.3644099043270274,0.5749505189873114,47.49904049012351,0.3969669453918584,0.3277926850039863,0.06065855307456864,0.7788443809064487,0.30209051304259277,0.3962192762009255
Jogulamba Gadwal,2025,8,2025-08-01,265.90860566962414,25.56705097695628,0.4562528866576462,0.5659700275492079,1.2209071850436748,128.41820637957045,0.4382063641634697,0.3644099043270274,0.16399620933470835,0.89290614397252,0.6404925766155402,0.5508594566459993
Jogulamba Gadwal,2025,9,2025-09-01,215.9370376324489,25.282895496888823,0.4582755419485136,0.603116196723688,2.0805429121365653,265.90860566962414,0.4562528866576462,0.5659700275492079,0.33957804417858245,0.9428199942209204,0.7028577910315759,0.6535307735661163
Jogulamba Gadwal,2025,10,2025-10-01,112.88816374568492,25.20865141083899,0.4473856256493861,0.6014346912148449,2.00128419547014,215.9370376324489,0.4582755419485136,0.603116196723688,0.27576195482762617,0.9484143414601224,0.7000346883017045,0.6296774561754404
Jogulamba Gadwal,2025,11,2025-11-01,23.23951530551938,23.389248694268225,0.3383895152590894,0.5495892094172361,0.7628046155814614,112.88816374568492,0.4473856256493861,0.6014346912148449,0.14416359996749945,0.9182945412854533,0.6129905957164612,0.5475813756444734
Jogulamba Gadwal,2025,12,2025-12-01,0.3779760491784414,21.88369800019164,0.2498372051918631,0.4729103722147504,-0.3373169352525865,23.23951530551938,0.3383895152590894,0.5495892094172361,0.029677975766272832,0.6168283982412743,0.48425344113012286,0.3554532378290435
Jogulamba Gadwal,2026,1,2026-01-01,0.0058236016103358,23.43801588998818,0.2356164368998485,0.4799174890750182,-0.9134202741191989,0.3779760491784414,0.2498372051918631,0.4729103722147504,0.0004826935450364218,0.37190659985758195,0.49601778601791396,0.24815927456463016
