District,Year,Month,Rainfall,Temperature,Soil_Moisture,NDVI
Mancherial,2022,3,0.5450630486591868,29.67850150817505,0.1917646159099593,0.4055653496725123
Mancherial,2022,4,0.0663919549172738,32.9193854909765,0.1929646233412094,0.3631367056365472
Mancherial,2022,5,25.698093633022125,33.97511385507789,0.2032283382241195,0.3620367220696294
Mancherial,2022,6,164.66691498839262,31.204789470254607,0.3114387268567625,0.3924166807521656
Mancherial,2022,7,783.0559431863153,26.10150713634065,0.4534005862529514,0.3697063375983097
Mancherial,2022,8,344.8647436086114,27.250596818485008,0.4250790264147044,0.5620104972181141
Mancherial,2022,9,321.5467133124333,26.99258269451377,0.4330045354989974,0.7012951757166002
Mancherial,2022,10,106.9100315912938,25.39922858610756,0.415188025545642,0.7080555279036462
Mancherial,2022,11,0.711388864027925,23.51792268650044,0.2550505627199559,0.6416862877667442
Mancherial,2022,12,8.676692417074802,24.22482931940672,0.2304039512548755,0.5472303824212976
Mancherial,2023,1,2.6883760287521143,23.479319411100057,0.1982186468352288,0.4925252295301383
Mancherial,2023,2,4.662214204475272,25.72752141354772,0.1917916416173984,0.4395611146324861
Mancherial,2023,3,26.237093139750208,27.615979612211436,0.2509667788432823,0.4239031751062283
Mancherial,2023,4,38.977856999066994,30.67608120823728,0.2435414389964855,0.4307735309998359
Mancherial,2023,5,28.54663097522627,32.344866652211486,0.266687614764255,0.4354626616897903
Mancherial,2023,6,88.50635140125087,33.02107231231541,0.2526593541279215,0.450988240955936
Mancherial,2023,7,635.65279446339,27.05244267215824,0.4361293883883984,0.4198774819822992
Mancherial,2023,8,143.17055926599886,27.669831425309543,0.3960768644419842,0.5797261884639767
Mancherial,2023,9,223.20388530183808,26.92188718081012,0.4393815460913741,0.7170803612930486
Mancherial,2023,10,7.373924702140332,26.89367201173933,0.3185472243131095,0.7057008169589412
Mancherial,2023,11,3.0221004261118725,26.14293052944998,0.2359894538905645,0.6550603352348758
Mancherial,2023,12,17.51873591227132,22.64259591051204,0.2547430953663131,0.5459681697581595
Mancherial,2024,1,2.870541965871108,24.15102950088059,0.2051524723694933,0.4662718536516658
Mancherial,2024,2,5.840719512049612,26.8741621524502,0.2001193859415057,0.4293400227715568
Mancherial,2024,3,10.008250505370995,30.03040667732116,0.2063406682649831,0.4102821794962087
Mancherial,2024,4,28.811492707352425,33.47139994263539,0.1953807167549766,0.3642334741883232
Mancherial,2024,5,33.86097643737318,33.44645371015864,0.2445995522379266,0.3720763692278799
Mancherial,2024,6,209.04275354359743,30.65908061838326,0.3073458583332568,0.4096266532854429
Mancherial,2024,7,495.0464480636987,26.60212986607804,0.4473199697880705,0.3377749090311525
Mancherial,2024,8,287.3577841918265,27.03693166702716,0.4427677263329847,0.6151498943587578
Mancherial,2024,9,238.69854861252563,26.785495637524534,0.427202281852948,0.7383421179895301
Mancherial,2024,10,38.69570271530517,27.33282707654504,0.39884739357131,0.7349881986994389
Mancherial,2024,11,5.832946696377462,24.342092555891288,0.2714529802672776,0.6381487898208795
Mancherial,2024,12,5.806409498544139,23.55849262301501,0.2483786358837752,0.5594138205465304
Mancherial,2025,1,2.552153462626189,23.259688564714263,0.1997649809073953,0.5167480127241997
Mancherial,2025,2,4.661993434151763,27.09419681992199,0.1918218926628394,0.4588885977885767
Mancherial,2025,3,6.114650320836057,29.87762983810991,0.1945598128551803,0.4318438939361931
Mancherial,2025,4,3.4475673732747047,32.27483594537706,0.2156286770057522,0.3833166654928751
Mancherial,2025,5,138.76836417016727,31.428236270301745,0.2777519004121931,0.4639117848674789
Mancherial,2025,6,82.28208464857717,29.984977514019008,0.3427958219901801,0.4049902375754162
Mancherial,2025,7,391.46556146360297,27.013921861633637,0.4288871916060808,0.5666569476723712
Mancherial,2025,8,392.0176260846072,26.565898178519816,0.4399237157918539,0.6216614996361248
Mancherial,2025,9,290.8059776334337,26.58321160191503,0.4437589777606055,0.7067295478554827
Mancherial,2025,10,181.65846660461864,26.36777095888177,0.4174997790626299,0.7569802756062636
Mancherial,2025,11,5.108147538003478,22.699364873361745,0.3303468147158012,0.692567612742682
Mancherial,2025,12,1.854111943144925,20.80944742161925,0.2228783756110152,0.5819778351725758
Mancherial,2026,1,3.259852179368523,22.62770862380345,0.19901704544283905,0.5357815414249139
Mancherial,2026,2,4.89449218223549,25.224883447061753,0.19402061797553025,0.5032390626100433
Mancherial,2026,3,11.10767734294792,28.976838805598494,0.19521410058235075,0.4759744442096861
Mancherial,2026,4,6.511824131175526,33.05888170310617,0.1926057810919869,0.41639871235063525
Mancherial,2026,5,20.824551005981615,35.2358199134885,0.1921873738370797,0.39705636429795543
Medak,2013,1,3.70013671560564,23.16141404479785,0.1477093321708567,0.3886006415043105
Medak,2013,2,5.000411692409043,24.47650028291448,0.1700677400024506,0.3918454280089607
Medak,2013,3,1.3574464004467883,28.600238049874296,0.1374185749234481,0.384602046704229
Medak,2013,4,61.13548967516156,30.86985973789349,0.1528237411666713,0.3375200495553594
Medak,2013,5,6.939180532709265,33.97733402033046,0.1370270657232883,0.2894118763152536
Medak,2013,6,251.1513726326945,26.054919431363853,0.3429958367732736,0.4273329916502614
Medak,2013,7,427.60517968856766,24.022026984396657,0.4072703983574253,0.4436491819693831
Medak,2013,8,204.11431151291328,24.437944466430626,0.4002686402888372,0.6128547417011745
Medak,2013,9,173.2689127596539,24.920879328526503,0.3841209268964497,0.6829254734912767
Medak,2013,10,180.79500210117425,24.112955238527046,0.3826492934016158,0.6785660420909704
Medak,2013,11,15.485144578039284,21.85053685406488,0.2949034452803413,0.5317818427126471
Medak,2013,12,0.7633654754254657,20.1456889607798,0.2191558244601774,0.456124395831919
Medak,2014,1,1.7776610598510076,22.26539371811389,0.1543674417627351,0.4047806309822823
Medak,2014,2,2.0641455814261254,23.724674262117464,0.1417400841915632,0.3847054680605528
Medak,2014,3,18.24810597991988,26.63358827333215,0.1908292733609654,0.4961975595682574
Medak,2014,4,7.406193045496638,30.56575691184244,0.1475524629280665,0.4385820938836468
Medak,2014,5,24.07559900321061,30.927888620148515,0.1808925074488312,0.3681477784943316
Medak,2014,6,70.79807392863066,30.69022232244963,0.1770192690995982,0.3524984539406693
Medak,2014,7,320.82668362648826,25.7538386463442,0.3297988611659175,0.4613653944063539
Medak,2014,8,239.5088489631624,25.523271230557675,0.3537509055771531,0.6029150651686919
Medak,2014,9,181.23881882614617,25.108523204399148,0.3794328444882299,0.684513619238341
Medak,2014,10,6.154758813214107,25.39579897374272,0.2647049778728603,0.586655542733012
Medak,2014,11,19.73750319917661,23.20892164128363,0.2696680526633266,0.4905151245672391
Medak,2014,12,1.5174714182039988,21.129601391998545,0.1675373586704142,0.4001258273649908
Medak,2015,1,3.997925672868912,21.156084579943965,0.1706338496914834,0.368220618084312
Medak,2015,2,1.8168010716367224,24.40410271234485,0.1369129762371742,0.3423665976512118
Medak,2015,3,13.017838977287203,27.038220304379166,0.184660681226754,0.4266389332020907
Medak,2015,4,50.950375265502295,28.31323392459595,0.2323767289869418,0.4518892369832327
Medak,2015,5,10.065479440773789,31.801399357335647,0.1684083916378441,0.36173532686172
Medak,2015,6,187.0672884119425,27.31605797925613,0.3050089944371872,0.4310596378385717
Medak,2015,7,112.45374314516552,27.55357115247619,0.2409955168702874,0.4903769431810467
Medak,2015,8,152.60828428994768,25.76056751483661,0.3117030609568924,0.6087470198900277
Medak,2015,9,233.8256680237779,25.797518526423325,0.3423690097340038,0.6866970436494467
Medak,2015,10,15.2185575650788,26.57100489455683,0.2320189526207008,0.5770503326318646
Medak,2015,11,10.739826894914271,25.214044107655784,0.146165152598593,0.4447022333853777
Medak,2015,12,0.7320467964606076,24.44825481833853,0.1395863929595438,0.3549502902043309
Medak,2016,1,2.055241197077799,23.33544080601356,0.1365250003447559,0.3039924529902924
Medak,2016,2,6.746582393289812,27.184940239758756,0.1361464957484321,0.2925647053832054
Medak,2016,3,12.637517889175315,29.53278927961455,0.1552442020269063,0.2855838622632544
Medak,2016,4,22.10211936132361,33.0385092970129,0.1379341683303486,0.2611442111872921
Medak,2016,5,72.2674102171067,32.15655851819003,0.1641480116860281,0.2836388262847056
Medak,2016,6,189.62146689279928,27.527990222867604,0.3122872238378428,0.3213220741972711
Medak,2016,7,400.0374302548034,24.81624284748582,0.4096957132761099,0.5364523114520399
Medak,2016,8,133.7117393984642,25.29512517780169,0.3566541266255323,0.6252381135021383
Medak,2016,9,446.4642207092813,24.04779438710389,0.4107303280568153,0.5379228938972236
Medak,2016,10,28.167855335005846,24.221411894318788,0.3376909842833955,0.5654503496028782
Medak,2016,11,0.7907678488294517,22.514595328740533,0.1934942295318256,0.4558401277781553
Medak,2016,12,7.478282909260788,21.47272275672993,0.1544903741476488,0.4045943299494108
Medak,2017,1,1.9719709085112511,21.934586516814463,0.1401840833568655,0.3719678280496912
Medak,2017,2,1.8166837124009465,24.96752021162236,0.1358765706506986,0.4080840166994772
Medak,2017,3,5.783817711225384,27.83135136611923,0.1486474505288997,0.4394311519923971
Medak,2017,4,0.0512809089183173,31.706799920433813,0.1360151631206362,0.3505454347973661
Medak,2017,5,17.08210348382533,32.7420483825398,0.1464092747251678,0.2820554273301202
Medak,2017,6,225.74943722472167,26.78366717427034,0.3555237925224651,0.4434443401669949
Medak,2017,7,163.51604476771766,25.520503505724943,0.3736164122201766,0.5083548197678364
Medak,2017,8,208.36834376260504,25.10295646902448,0.3777784864994538,0.650603134546195
Medak,2017,9,188.3866341278226,25.76260832161748,0.3870968931289318,0.7125334872038558
Medak,2017,10,137.99173834611173,24.906185426480747,0.3853615840928869,0.6364980076030139
Medak,2017,11,11.401031154951712,23.249811470599692,0.2212691985046372,0.4783720266784333
Medak,2017,12,1.0475433302787938,21.67210862940035,0.1570725530517603,0.4079905824649537
Medak,2018,1,1.7788047190826592,22.195082920191677,0.140677803332796,0.3498572364401602
Medak,2018,2,5.100338574974209,24.64512393077629,0.1377864832787955,0.3684136039644288
Medak,2018,3,0.1398437797190595,28.5672378257712,0.1406435838896149,0.3954881219876452
Medak,2018,4,32.89223799196619,30.38321934079532,0.1560190248921335,0.3335570141198832
Medak,2018,5,19.523685325033245,32.44177019654467,0.1502669537951217,0.2790811078677619
Medak,2018,6,189.66633135656832,27.46634616491572,0.2919851168651488,0.3340893455977191
Medak,2018,7,169.65430495093773,24.92583582015182,0.3835076831185486,0.3721201751408594
Medak,2018,8,263.95773792919965,24.5681452445704,0.377509987530058,0.5154384851673341
Medak,2018,9,112.5919520165862,25.45500709216844,0.3314752657875522,0.6966999643608717
Medak,2018,10,53.65958289970786,25.44265597327165,0.2652942539982139,0.5531778765867897
Medak,2018,11,0.4660352379465258,24.517070688647607,0.1592801595971611,0.4107250152739121
Medak,2018,12,11.763335806474888,21.66617117213338,0.1876607277717728,0.3373501204941959
Medak,2019,1,4.0495717102939945,21.19795063649038,0.1568316890842331,0.3135912972642726
Medak,2019,2,2.0582525963433,24.98082704426584,0.1480076824775091,0.3156383935238613
Medak,2019,3,0.0808535308482212,29.04163704791116,0.1347338896899626,0.303897165840744
Medak,2019,4,20.01952939134072,31.661834332333346,0.1385808437599378,0.2707348974950784
Medak,2019,5,18.635147342411628,33.89027476833069,0.1362408998419367,0.2392292189939583
Medak,2019,6,106.47865716194056,30.257562252054186,0.2172367603337766,0.2696465463987509
Medak,2019,7,177.55543907469885,25.734634954195464,0.3723394329796991,0.4336713902654266
Medak,2019,8,281.6506883212503,24.991447521882247,0.3912580306862555,0.5841773097549385
Medak,2019,9,339.2829467234091,24.715899763128245,0.4121394965082525,0.678828984793972
Medak,2019,10,160.67250599889334,24.311264368971063,0.4134071329768131,0.628786854252936
Medak,2019,11,4.613274097029567,23.64269244962754,0.327456563609157,0.5903306852895256
Medak,2019,12,6.72756118693136,21.913338408642318,0.2362288284795725,0.4586215056683185
Medak,2020,1,5.561694209599256,22.79143597367133,0.1868213087741763,0.41625876892268
Medak,2020,2,2.6103826858044648,23.96662525476391,0.185434512519463,0.4255192264612043
Medak,2020,3,3.847037143554076,27.23865217651373,0.1667925145641185,0.4191071991039305
Medak,2020,4,17.01381381613843,30.427612773927898,0.1405344965123807,0.3634660053628403
Medak,2020,5,36.9714809039947,32.4913843446536,0.1489882446243531,0.3172019262100332
Medak,2020,6,249.9710293127741,27.24822098318219,0.3161821643023211,0.4559057260199578
Medak,2020,7,299.9498793632489,25.48814877165587,0.4056280566663585,0.5348633086687937
Medak,2020,8,271.89713915021093,24.661042141536058,0.4041256814562242,0.6311666214106308
Medak,2020,9,299.26020145227403,25.25073384935742,0.3933615352698895,0.6900894576064084
Medak,2020,10,222.09912114466465,24.719869819612224,0.3865149360147562,0.6083282329780731
Medak,2020,11,2.2403859638428543,22.905347713624156,0.2497019811474629,0.4925213298937578
Medak,2020,12,0.7267979591896981,21.29408646676767,0.1877038218764746,0.4216310386391415
Medak,2021,1,5.4652927966304565,23.3579307840532,0.1522770852378843,0.3756630744688073
Medak,2021,2,2.569644228576801,23.53424134218681,0.1398207193906094,0.4506871800963954
Medak,2021,3,0.092473309558418,27.928381078282133,0.1363263610814483,0.475515679519381
Medak,2021,4,11.895155317810792,29.8301793485742,0.1502373436279748,0.4092384410426989
Medak,2021,5,52.209290320740365,30.281543428987263,0.1649220432859544,0.3308918963410495
Medak,2021,6,193.7487452270498,26.45175281941697,0.3057601833076637,0.4869843001154029
Medak,2021,7,351.71995096615194,25.38257317108558,0.3594489794569239,0.4910455858393861
Medak,2021,8,182.23919470229097,25.45775580572741,0.3371048787287207,0.6186883595818342
Medak,2021,9,249.93525766359548,24.49041958909181,0.4057090881958278,0.6908199935510149
Medak,2021,10,61.53910991191387,24.883924044328538,0.3446688429763569,0.6524838096531125
Medak,2021,11,19.03102711646605,23.516074078273263,0.2805362070725962,0.4768776237186886
Medak,2021,12,0.8139524567270685,21.978450689201157,0.184411736200327,0.4147635666281991
Medak,2022,1,4.675289462437153,20.980124759499294,0.1781073434874671,0.3607941568800489
Medak,2022,2,1.8171722646223687,23.94416818839043,0.1403907925429723,0.38111244993551
Medak,2022,3,0.0811243462025888,28.3455168526464,0.1367450845192356,0.426891163193266
Medak,2022,4,1.2428486729583452,31.077963978801176,0.1437271732978606,0.377526411988324
Medak,2022,5,39.58405493778344,31.60021920032183,0.1617271820243136,0.3458973270653723
Medak,2022,6,161.28823368261817,28.823455547583137,0.2452034710541184,0.3445902111194081
Medak,2022,7,534.2690819639065,24.255515378302437,0.4208382583334558,0.4839118308042232
Medak,2022,8,271.23379282840926,25.147005356956925,0.389597188572603,0.6757786284026882
Medak,2022,9,252.840556750036,25.015146156296773,0.3915309500960964,0.7243364265833957
Medak,2022,10,108.7856691357882,23.62354290180688,0.3846769578588709,0.576896985538733
Medak,2022,11,1.461517505033038,22.267858041197908,0.2319736400069329,0.4600920912392656
Medak,2022,12,7.93760106296441,22.70112018821569,0.2079933035957499,0.3991563658271671
Medak,2023,1,1.82331225546896,22.259864640181505,0.1533591060140882,0.3681935812531838
Medak,2023,2,1.8166852374232467,24.37836046449285,0.137801515305432,0.4366615763212383
Medak,2023,3,39.495429554238,25.73849508927943,0.2056045469575648,0.5075443435611975
Medak,2023,4,44.54392646044797,28.78524672291776,0.1768204527789107,0.4783197729278392
Medak,2023,5,19.97000656375163,29.99579662396112,0.2083895299587221,0.4081345394066933
Medak,2023,6,82.38131105347291,30.136884843770208,0.1897351658230345,0.3916890452107799
Medak,2023,7,578.3360516298474,25.03109898732244,0.3787533330222178,0.3680026084447763
Medak,2023,8,98.57442521757709,25.896134401527664,0.3233258455967533,0.6057351401805716
Medak,2023,9,263.1610380203405,25.151559797040186,0.399257874545837,0.7330033008621274
Medak,2023,10,0.3239356610452485,25.3075609040626,0.2760383170744794,0.5814716923494675
Medak,2023,11,30.937802725088325,24.21957051753334,0.2330333406017647,0.4388034298418303
Medak,2023,12,8.322265496941853,21.76503607674257,0.190563265950935,0.40625785105733
Medak,2024,1,1.815343817278494,23.287440299595065,0.1434134133496781,0.3538645153078542
Medak,2024,2,1.7616046225120128,25.757411630935128,0.1375353698790475,0.4423582648835786
Medak,2024,3,13.173466454504652,28.676363276772555,0.1504452628114534,0.4837676074265154
Medak,2024,4,36.12697804042051,31.59747852890714,0.1494089177738137,0.4030948340234879
Medak,2024,5,23.617215771046432,31.16287303387973,0.211288837711914,0.3593615199239699
Medak,2024,6,202.7506480707657,27.22587316715036,0.325989377074135,0.4379755956825742
Medak,2024,7,297.14999240795095,24.666834794325148,0.4141531045740352,0.3344761268752969
Medak,2024,8,318.98820209711846,25.18414467243519,0.4106591803259267,0.5860773352114585
Medak,2024,9,268.77850270063834,24.77271274570566,0.4003909525627677,0.7567732757450276
Medak,2024,10,51.18424900120378,25.13766313216021,0.3828549574809098,0.5842736185595003
Medak,2024,11,5.221313192807848,22.407326059322248,0.2833263095107354,0.4505319699952482
Medak,2024,12,5.757388420891864,22.055331686718763,0.2371860533709091,0.4193658791581807
Medak,2025,1,2.2888402711763667,21.90540079348284,0.1601263344212908,0.3955980735284132
Medak,2025,2,1.829037596436002,25.44499405993313,0.1385381701728215,0.4531997505261015
Medak,2025,3,0.7884484529357889,28.059294749169936,0.1369482698979161,0.5048239087638314
Medak,2025,4,38.17296831128008,30.440395665321464,0.1480611064018838,0.4068820429706062
Medak,2025,5,121.86716625113306,28.737324616570085,0.2397227080965615,0.4151195166655351
Medak,2025,6,50.577879584035074,26.78263125027409,0.3119585826518347,0.4194834583531328
Medak,2025,7,295.9551408546309,25.025169977505275,0.3798247205758376,0.4682158034077795
Medak,2025,8,443.1428390892714,24.438446476319942,0.4053117983399081,0.6744396292398057
Medak,2025,9,310.36486276279135,24.24040900538648,0.4131828634887767,0.7380142912904758
Medak,2025,10,161.3292887538889,24.390138150225145,0.3652432853384322,0.6492819789545148
Medak,2025,11,5.044965486304055,21.44363069651913,0.2989135434769436,0.5199820689069924
Medak,2025,12,0.9755316805121982,19.800007700190367,0.1872759061412041,0.4125938200339559
Medak,2026,1,1.9134167053506994,21.64671341719502,0.15012287741346927,0.3779288882097255
Medak,2026,2,2.304362191319845,23.734166071178517,0.1394642764457482,0.46935764374448447
Medak,2026,3,42.96541809288673,27.607265327704397,0.14277251710905173,0.5424043649446744
Medak,2026,4,14.652141413615544,31.09584002323291,0.13880563658749534,0.44385795770823433
Medak,2026,5,23.096578223463304,32.64668336488209,0.13507598824429382,0.3370602742515783
Medchal Malkajgiri,2013,1,3.989655659917122,22.991734006585457,0.1203284997380779,0.3236062682717109
Medchal Malkajgiri,2013,2,9.840600486159897,24.07665075819437,0.1474567186518578,0.3260304170249354
Medchal Malkajgiri,2013,3,0.907694010885746,28.10983731026805,0.1178973707940581,0.3166629965606191
Medchal Malkajgiri,2013,4,47.90507134632957,30.519584941880463,0.1383601060227517,0.3089478675838348
Medchal Malkajgiri,2013,5,17.350202844665798,33.500038383301984,0.1245986772957518,0.2727800300945829
Medchal Malkajgiri,2013,6,203.78865908730165,25.98813078662644,0.3098765129321873,0.3961964187446259
Medchal Malkajgiri,2013,7,263.346331035554,24.025354280753007,0.3808556801920611,0.4034703998280308
Medchal Malkajgiri,2013,8,151.8309323495256,24.3394894078819,0.3808030255598547,0.5547849871023217
Medchal Malkajgiri,2013,9,153.96123809206918,24.71909449962465,0.3634054669316134,0.5705626096302664
Medchal Malkajgiri,2013,10,260.1353904610327,23.919819573805288,0.3608649369043717,0.5879814703353394
Medchal Malkajgiri,2013,11,10.216008358536246,21.7378100328308,0.2688172055557233,0.5121481943250213
Medchal Malkajgiri,2013,12,0.6848285002955946,20.33002824992564,0.1751167144329585,0.4407185984522785
Medchal Malkajgiri,2014,1,1.565975025090394,21.788210131817213,0.1234399609221902,0.3692088693035254
Medchal Malkajgiri,2014,2,3.750649123235783,23.5357826547014,0.1203829414764561,0.3378688993981083
Medchal Malkajgiri,2014,3,3.6011590301359693,26.670719306576263,0.1465239827937255,0.3855724763542562
Medchal Malkajgiri,2014,4,23.046884074217363,30.461930777973524,0.1288400845952689,0.3479358082545141
Medchal Malkajgiri,2014,5,29.50082505734665,30.438333534848997,0.168597640132755,0.3485695313843506
Medchal Malkajgiri,2014,6,44.54360001434445,30.461173376646645,0.1573575187046047,0.3324184565778158
Medchal Malkajgiri,2014,7,183.8403543949108,25.596341172063877,0.3220440869244995,0.4204045657781597
Medchal Malkajgiri,2014,8,176.13250537261715,25.575809655709627,0.3067667815414117,0.4856518056749783
Medchal Malkajgiri,2014,9,135.56567319040124,25.02138415754908,0.3558594405098723,0.5555123688736027
Medchal Malkajgiri,2014,10,11.739765477536436,25.24015052890004,0.2443740176954387,0.4671302923473775
Medchal Malkajgiri,2014,11,29.44867761064088,22.76588432874725,0.2592275673336089,0.4321067239896818
Medchal Malkajgiri,2014,12,1.4157790399613357,20.947433623842254,0.1430787739807376,0.3616876139294926
Medchal Malkajgiri,2015,1,2.571695852018516,21.08390174420414,0.136282518758033,0.3095023946689595
Medchal Malkajgiri,2015,2,3.255462029205123,23.98188922719487,0.1170969977521566,0.2751091831470334
Medchal Malkajgiri,2015,3,20.844190423766285,26.90387436216192,0.1540232698302313,0.3151469991401546
Medchal Malkajgiri,2015,4,36.02588149199343,28.27178675910585,0.1782356504930674,0.3765906835769562
Medchal Malkajgiri,2015,5,4.5906743973382,31.919815583089303,0.1378851946686312,0.3383173215821152
Medchal Malkajgiri,2015,6,168.849343794429,27.213770097740024,0.2748193083887308,0.4574963843508167
Medchal Malkajgiri,2015,7,57.648062726028456,27.735111258901316,0.2082619541926398,0.4722276784178846
Medchal Malkajgiri,2015,8,100.5630191443704,25.989947740779854,0.2696229127782635,0.4815974849527086
Medchal Malkajgiri,2015,9,188.9493001598098,25.694173014166942,0.3090899902421011,0.5757970464316423
Medchal Malkajgiri,2015,10,37.04716744094557,26.621832631166647,0.1949185203543287,0.5242553396388648
Medchal Malkajgiri,2015,11,24.59049531671514,24.87626484659259,0.1277025494074837,0.4035038134135852
Medchal Malkajgiri,2015,12,2.463554534543583,24.19417434390267,0.132436568038763,0.3178585038693035
Medchal Malkajgiri,2016,1,1.8200936318246004,23.130789527353112,0.1227402537662983,0.2869402880481512
Medchal Malkajgiri,2016,2,5.491666189386457,26.539084549256355,0.117508599937726,0.2660948796216679
Medchal Malkajgiri,2016,3,19.025344225381584,29.15131244057905,0.1275273711171789,0.2756321840068788
Medchal Malkajgiri,2016,4,13.684965893623389,32.585014839635235,0.1196446409578069,0.2554963241616508
Medchal Malkajgiri,2016,5,84.11450441073197,31.77021219242274,0.1451397590353994,0.3241829191745486
Medchal Malkajgiri,2016,6,155.13920451466305,26.99572435506406,0.3201994738037133,0.3683201246775579
Medchal Malkajgiri,2016,7,242.00750768097544,24.744337541497003,0.3880238283868535,0.4860018873602748
Medchal Malkajgiri,2016,8,109.44718457644962,25.166838132983,0.3308037227378473,0.5007514703353396
Medchal Malkajgiri,2016,9,343.5201085173799,23.953821964407886,0.397031212385124,0.4916428675838348
Medchal Malkajgiri,2016,10,26.36375094927144,23.73255403641926,0.3175996796848656,0.4939739896818573
Medchal Malkajgiri,2016,11,0.2509921469466611,22.307955267310245,0.1660986549327876,0.4224305077452667
Medchal Malkajgiri,2016,12,3.1676836370529053,21.390990748009717,0.1381816203718598,0.368584521454983
Medchal Malkajgiri,2017,1,1.9667633284349388,21.75926489938429,0.1189079457029266,0.3410086715391228
Medchal Malkajgiri,2017,2,3.255461901170861,24.70243582040425,0.1169548539854123,0.3230618668845127
Medchal Malkajgiri,2017,3,0.8835222205300605,27.66622880545187,0.1261071119937236,0.3395612467755803
Medchal Malkajgiri,2017,4,12.026397003855344,31.32068549549706,0.1213813563596784,0.3036975881341358
Medchal Malkajgiri,2017,5,36.72083931019334,32.47666227867819,0.1334046045039758,0.2939747463456575
Medchal Malkajgiri,2017,6,195.7938307555896,26.61105199136149,0.3354699526719653,0.471003366294067
Medchal Malkajgiri,2017,7,123.29248448481006,25.49184548856395,0.348811829648366,0.5019853568357696
Medchal Malkajgiri,2017,8,170.4018096667787,25.036896614489702,0.3432879474203857,0.5436643680137573
Medchal Malkajgiri,2017,9,182.74615742848488,25.462164326802007,0.365256516966925,0.5945714101461738
Medchal Malkajgiri,2017,10,144.4186158804634,24.503989535998084,0.3728807163024263,0.5847265692175406
Medchal Malkajgiri,2017,11,6.770910440355872,23.22151801212364,0.1846256472787212,0.4723455760963027
Medchal Malkajgiri,2017,12,0.6910135679001423,21.558532597770697,0.126343448088961,0.3908451289767842
Medchal Malkajgiri,2018,1,1.5659777289561554,22.004712683555027,0.1180964196157816,0.3342134479793637
Medchal Malkajgiri,2018,2,6.969549484309034,24.35625792201789,0.1170020374214844,0.3193196818572656
Medchal Malkajgiri,2018,3,0.9599604419968054,28.33441200170292,0.1227012865714796,0.3390489122957866
Medchal Malkajgiri,2018,4,37.03405266309905,29.998972799221534,0.1380809968839211,0.3356765219260532
Medchal Malkajgiri,2018,5,29.072170637825188,31.8374727385938,0.1326768266637667,0.3266638435081684
Medchal Malkajgiri,2018,6,130.16247537656375,27.431279905896336,0.2615912659243184,0.3406875451418744
Medchal Malkajgiri,2018,7,113.5933643280672,24.96752447134769,0.3429679948621263,0.3919569905417024
Medchal Malkajgiri,2018,8,176.3056008489214,24.476379525613325,0.3515096752937136,0.423277656921754
Medchal Malkajgiri,2018,9,107.0263680175681,25.253242462885648,0.3129183019661932,0.562416728288908
Medchal Malkajgiri,2018,10,52.28061025326748,25.29456317256784,0.2442705544674266,0.4644499398108339
Medchal Malkajgiri,2018,11,2.4173429553464176,24.42998594108578,0.1333709527610923,0.3641884393809115
Medchal Malkajgiri,2018,12,8.773902337405604,21.82593007223894,0.1337264941147118,0.3417225451418744
Medchal Malkajgiri,2019,1,3.681190597564527,21.14256334049551,0.1414555424794547,0.3389281986242476
Medchal Malkajgiri,2019,2,3.6857495667810096,24.53287464871736,0.1373343201481739,0.3178809028374891
Medchal Malkajgiri,2019,3,0.4401466354326476,28.56612594982652,0.1173632295056361,0.296787347377472
Medchal Malkajgiri,2019,4,22.297075286822498,30.910763765839665,0.1251610244396731,0.288687811693895
Medchal Malkajgiri,2019,5,18.749544655418568,33.49433277549375,0.1197470309083867,0.2751550085984522
Medchal Malkajgiri,2019,6,84.29200236542871,29.84317415440609,0.2116138745948715,0.2821822699914014
Medchal Malkajgiri,2019,7,105.0283364938712,25.684921978619943,0.3367131467306801,0.4618863757523644
Medchal Malkajgiri,2019,8,176.63173879573986,24.875173611905883,0.3670699703337278,0.4401948108340499
Medchal Malkajgiri,2019,9,270.6526931739594,24.45511341923733,0.3989948785558997,0.5402445227858985
Medchal Malkajgiri,2019,10,166.98363286402534,23.9274150175732,0.40429833850683,0.540714325021496
Medchal Malkajgiri,2019,11,5.502866611892384,23.234271088867413,0.3055965748800865,0.5365137532244196
Medchal Malkajgiri,2019,12,8.38408010504794,21.51861231588428,0.2169399130625332,0.4113804600171967
Medchal Malkajgiri,2020,1,3.29699494626066,22.52332438281117,0.1645133944869494,0.3827364015477214
Medchal Malkajgiri,2020,2,4.701879324983668,23.70500034527534,0.1504590680607436,0.3574092519346517
Medchal Malkajgiri,2020,3,12.60725836669568,26.84947069326964,0.1419830188630069,0.3557060705073087
Medchal Malkajgiri,2020,4,20.86622367918676,29.7964761527293,0.1229738803742163,0.3357718787618227
Medchal Malkajgiri,2020,5,50.90814939649494,32.07035833352823,0.1267906531183314,0.3140637231298366
Medchal Malkajgiri,2020,6,205.93966471498743,27.294272927229315,0.2757998064539887,0.4235209071367155
Medchal Malkajgiri,2020,7,228.45637769251883,25.25889844543393,0.3908984751069987,0.554616049011178
Medchal Malkajgiri,2020,8,248.4864481977401,24.528393620792865,0.3921219379984174,0.4935717239896818
Medchal Malkajgiri,2020,9,287.9292752728653,25.04112621333616,0.3700593648713535,0.580369419604471
